videoId,videoUrl,username,profileUrl,viewsCount,viewsDisplay,likesCount,likesDisplay,commentsCount,sharesCount,favoritesCount,caption,description,hashtags,mentions,musicTitle,musicAuthor,postedTime
7392685545203223840,https://www.tiktok.com/@saesiii/video/7392685545203223840,saesiii,https://www.tiktok.com/@saesiii,3200000,3.2M,98900,98.9K,,,,,Este robot te limpia la piscina! 💦🏄‍♂️ @Aiper Smart                         #saesi #aiper #Aiperscuba #scubas1pro #aiperscubas1pro #surfers1 #piscina #skimmer ,saesi;aiper;aiperscuba;scubas1pro;aiperscubas1pro;surfers1;piscina;skimmer,aiper_official,Blue Blood,Heinz Kiessling,2024-07-17T19:15:39.000Z
7371728634341772590,https://www.tiktok.com/@dealshop38/video/7371728634341772590,dealshop38,https://www.tiktok.com/@dealshop38,487300,487.3K,1299,1.3K,,,,,On Sale Now! Sale Off 80% and Free Shipping! #pool #poolcleaning #poolcleaner #robotics #roboticpoolcleaner #robotcleaner #robotvaccuum #robotvacuumcleaner #vacuumcleaner #swimmingpool #tiktokshop,pool;poolcleaning;poolcleaner;robotics;roboticpoolcleaner;robotcleaner;robotvaccuum;robotvacuumcleaner;vacuumcleaner;swimmingpool;tiktokshop,,nhạc nền - Deals Shop,Deals Shop,2024-05-22T19:35:00.000Z
7401910405330668831,https://www.tiktok.com/@stuffyouactuallyneed/video/7401910405330668831,stuffyouactuallyneed,https://www.tiktok.com/@stuffyouactuallyneed,159800,159.8K,6263,6.3K,,,,,Genius Amazon Finds you actually need! #beatbot #roboticpoolskimmer #beatbotiskimultra #homegadgets #amazon #amazonmusthaves #pool #poolcleaning @Beatbot ,beatbot;roboticpoolskimmer;beatbotiskimultra;homegadgets;amazon;amazonmusthaves;pool;poolcleaning,beatbotglobal,original sound,Jared Andersen,2024-08-11T15:53:00.000Z
7519294763250486583,https://www.tiktok.com/@the.thrift.life/video/7519294763250486583,the.thrift.life,https://www.tiktok.com/@the.thrift.life,1800,1.8K,17,17,,,,,Replying to @Alicia 🦦 there’s a reason this is a customer favorite. The ultimate pool robot cordless vacuum to clean your pool so you don’t have too! One click and it’s good to go! #pool #pools #poolvacuum #robotvacuum #robotsontiktok #robotvacuumcleaner #poolcleaning #poolside #poolservice #poolsoftiktok #poolcleaner #vacuum #vacuumcleaner #poolvacuuming #pooltok #pooltime #poollife #poolparty #tiktokshopmademebuyit #tiktokshopspringsale #tiktokshopspringsale2025 #poolpartyvibes  ,pool;pools;poolvacuum;robotvacuum;robotsontiktok;robotvacuumcleaner;poolcleaning;poolside;poolservice;poolsoftiktok;poolcleaner;vacuum;vacuumcleaner;poolvacuuming;pooltok;pooltime;poollife;poolparty;tiktokshopmademebuyit;tiktokshopspringsale;tiktokshopspringsale2025;poolpartyvibes,alicias.tok3,shine on,choppy.wav,2025-06-23T23:44:28.000Z
7575454507199450376,https://www.tiktok.com/@theaussiepoolguy/video/7575454507199450376,theaussiepoolguy,https://www.tiktok.com/@theaussiepoolguy,9496,9.5K,85,85,,,,,So I have released my first cordless robotic pool cleaner . Im nervous as I haven’t seen alot of these perform to make a judgement but from first impressions looks good. ZODIAC FREERIDER 2000IQ #poolguy #poolside #cleaners #theaussiepoolguy ,poolguy;poolside;cleaners;theaussiepoolguy,,original sound,theaussiepoolguy,2025-11-22T07:52:35.000Z
7378503688907705643,https://www.tiktok.com/@chris_reviews_it/video/7378503688907705643,chris_reviews_it,https://www.tiktok.com/@chris_reviews_it,5810,5.8K,79,79,,,,,@Aiper Smart #Pool #PoolCleaning #Skimmer #SolarPower #Solar #SolarPoweredPoolCleaner #PoolRobot ,pool;poolcleaning;skimmer;solarpower;solar;solarpoweredpoolcleaner;poolrobot,aiper_official,Vlog ・ Stylish city pop(1275391),orino,2024-06-09T14:02:50.000Z
7523611597210684727,https://www.tiktok.com/@1ahmi/video/7523611597210684727,1ahmi,https://www.tiktok.com/@1ahmi,603,603,35,35,,,,,#fypシ゚ #summervibes #trending #pool ,fypシ゚;summervibes;trending;pool,,original sound,kardashianshulu,2025-07-05T14:56:28.000Z
7345484118873935147,https://www.tiktok.com/@aqua4.outdoor/video/7345484118873935147,aqua4.outdoor,https://www.tiktok.com/@aqua4.outdoor,3501,3.5K,41,41,,,,,The Dolphin Premier robotic pool cleaner by Maytronics- does it pass the test? ⭐️ #review #pool #poolcleaning #florida #fyp ,review;pool;poolcleaning;florida;fyp,,original sound,Home & Garden Edit,2024-03-12T14:30:13.000Z
7552641373430730014,https://www.tiktok.com/@webb_tech/video/7552641373430730014,webb_tech,https://www.tiktok.com/@webb_tech,38200,38.2K,40,40,,,,,Fanttik Robotic Pool Cleaner #fanttik #tiktokshoprestock #poolcleaning #spotlightfinds #webbtech ,fanttik;tiktokshoprestock;poolcleaning;spotlightfinds;webbtech,,original sound,Webb Tech,2025-09-21T20:26:11.000Z
7588243554636467486,https://www.tiktok.com/@itsjustchelsey/video/7588243554636467486,itsjustchelsey,https://www.tiktok.com/@itsjustchelsey,1853,1.9K,6,6,,,,,This is not a sponsored video & I paid for this vacuum.  Having a pool vacuum robot is one of the best investments I have ever made. I love this robot pool vacuum and would buy another one.  #poolvacuum #robot #poolcleaning #poolmaintenance #tiktokshopcreatorpicks ,poolvacuum;robot;poolcleaning;poolmaintenance;tiktokshopcreatorpicks,,original sound,Chelsey-SAHM💕FL🌴Millennial,2025-12-26T19:00:57.000Z
7401990012491058478,https://www.tiktok.com/@nikandliv.diy/video/7401990012491058478,nikandliv.diy,https://www.tiktok.com/@nikandliv.diy,70400,70.4K,4555,4.6K,,,,,This was the perfect product to complete our huge backyard transformation! No more skimming for me! Check out the @Beatbot iSkim Ultra on our profile! #beatbot #beatbotpoolrobot #pools #summer #poolrobot #poolcleaner ,beatbot;beatbotpoolrobot;pools;summer;poolrobot;poolcleaner,beatbotglobal,original sound,Nik and Liv DIY,2024-08-11T21:01:46.000Z
7611012726986476831,https://www.tiktok.com/@pinarvio/video/7611012726986476831,pinarvio,https://www.tiktok.com/@pinarvio,1732,1.7K,232,232,,,,,@igarden_official ,,igarden_official,Refreshing guitar pop with a clean feel that raises expectations(1691147),Aruma,2026-02-26T03:36:54.000Z
7611047182489210126,https://www.tiktok.com/@kroks.and.socks.o/video/7611047182489210126,kroks.and.socks.o,https://www.tiktok.com/@kroks.and.socks.o,1857,1.9K,11,11,,,,,"This robot pool cleaner is awesome. Picked up a entire full basket of leaves in one single run, rechargeable and easy to clean summer saving robot #PoolCleaningRobot #PoolBoy #PoolMaintenance #PoolVacuum #TikTokShopJumpstartsale @iGarden Direct ",poolcleaningrobot;poolboy;poolmaintenance;poolvacuum;tiktokshopjumpstartsale,igarden_direct,original sound,Kroks and Socks Outdoors,2026-02-26T05:51:01.000Z
7508869372031683870,https://www.tiktok.com/@genx03333/video/7508869372031683870,genx03333,https://www.tiktok.com/@genx03333,3192,3.2K,18,18,,,,,"(2025 Upgrade) WYBOT C1 Robotic Pool Vacuum for Inground Pools, 150min Runtime Cordless Pool Cleaner, 4-in-1 Wall & Waterline Cleaning Up to 1,614Sq.ft, Smart Navigation, App Support. @Wybot ",,wybot.us,Cool Pool Party Summer Fun,DMmusic,2025-05-26T21:28:37.000Z
7609341956065398046,https://www.tiktok.com/@walkerdailyfinds/video/7609341956065398046,walkerdailyfinds,https://www.tiktok.com/@walkerdailyfinds,340,340,9,9,,,,,"A cordless robotic pool cleaner designed to automatically vacuum dirt and debris during routine pool maintenance. Most people place it in the water, let it run a cleaning cycle, then remove it and rinse the filter afterward. The triple-motor system and brushes move across the floor, walls, and waterline to reduce manual brushing time. Rechargeable and hose-free, it fits easily into a weekly backyard routine for keeping the pool tidy.   robotic pool cleaner, cordless pool vacuum, automatic pool cleaner robot, wall climbing pool cleaner, pool floor vacuum robot, rechargeable pool cleaner, pool maintenance robot, backyard pool cleaning device, smart pool vacuum, pool cleaning equipment ##poolcare##poolmaintenance##poolcleaning##backyardliving##pooltools",poolcare;poolmaintenance;poolcleaning;backyardliving;pooltools,,original sound,walkerfamilystore,2026-02-21T15:33:35.000Z
7494062116861709586,https://www.tiktok.com/@mrpoolman/video/7494062116861709586,mrpoolman,https://www.tiktok.com/@mrpoolman,3210,3.2K,23,23,,,,,"Thinking about getting a robotic pool cleaner? They can really make pool maintenance a breeze! Here’s a quick rundown of what you should know about the Water TechniX HYDRO4 and the DTB cleaners: Benefits of Robotic Pool Cleaners- - Time-Saving: They do all the scrubbing and vacuuming for you, so you can spend more time enjoying your pool. - Efficiency: Most models can clean your pool in just a couple of hours, reaching all areas including the walls and waterline. - Smart Technology: Many come with features like app control, allowing you to schedule cleanings right from your phone. Popular Models 1. Water TechniX DTB:     - Cordless and powerful, it can handle both large debris and fine particles.    - Features like Eco mode help maintain cleanliness while you're away. 2. Water TechniX Hydro4:    - Known for its advanced filtration and ability to clean all pool surfaces.    - Operates independently from your pool's filtration system, making it super convenient.    - Cleans the floor, walls, and waterline effectively. User Experiences - Many users rave about how these cleaners keep their pools sparkling with minimal effort. - They often highlight the ease of use and how they can be set to work automatically. If you're looking for a way to keep your pool clean without the hassle, a robotic pool cleaner could be a great investment! Let me know if you want more details on a specific model or feature! #mrpoolman #roboticpoolcleaner #oddlysatisfying #asmr #DIY #blooper ",mrpoolman;roboticpoolcleaner;oddlysatisfying;asmr;DIY;blooper,,original sound,mrpoolman,2025-04-16T23:48:40.000Z
7139146216410991918,https://www.tiktok.com/@poolguard_usa/video/7139146216410991918,poolguard_usa,https://www.tiktok.com/@poolguard_usa,37600,37.6K,4974,5.0K,,,,,Cordless robotic pool cleaner. The easiest way to clean your pool.#fyp #pool #poolcleaner #cleaner ,fyp;pool;poolcleaner;cleaner,,original sound,poolguard,2022-09-03T13:33:34.000Z
7506710640451439903,https://www.tiktok.com/@diy.jim/video/7506710640451439903,diy.jim,https://www.tiktok.com/@diy.jim,12200,12.2K,84,84,,,,,#Aiperpoolrobot #pool #pooltips #summerswimmingpool #poolrobot #poolcleaningtips #vacuumpooleasy,aiperpoolrobot;pool;pooltips;summerswimmingpool;poolrobot;poolcleaningtips;vacuumpooleasy,,Summer Vibes upbeat happy background,SunSmileMusic,2025-05-21T01:51:20.000Z
7366526353031793966,https://www.tiktok.com/@tiktokshop20116/video/7366526353031793966,tiktokshop20116,https://www.tiktok.com/@tiktokshop20116,11500,11.5K,33,33,,,,,Stop trying to use the old pool cleaning kit. The Ofuzzi Cyber 1200 Pro Cordless Robotic Pool Cleaner will clean your pool better than you can. #pool #poolcleaning #vacuum #vacuumcleaner #poolcleaner #tiktokshop,pool;poolcleaning;vacuum;vacuumcleaner;poolcleaner;tiktokshop,,nhạc nền - Tiktok Shop,Tiktok Shop,2024-05-08T21:20:00.000Z
7145901450810412334,https://www.tiktok.com/@thetiktokdentist1/video/7145901450810412334,thetiktokdentist1,https://www.tiktok.com/@thetiktokdentist1,111500,111.5K,3171,3.2K,,,,,#dolphinpoolcleaner #pool #summer #saltwater #saltwaterpool #poolboy #farm #farmlife ##farmhouse #poolcleaning #poolrobot #poolday ##poolmaintenance #poollife #poolday #pooltok #swimming #swim ,dolphinpoolcleaner;pool;summer;saltwater;saltwaterpool;poolboy;farm;farmlife;farmhouse;poolcleaning;poolrobot;poolday;poolmaintenance;poollife;poolday;pooltok;swimming;swim,,Cool CM heavy promotion video(1205716),RE:MUSICA,2022-09-21T18:27:36.000Z
7353009563479641387,https://www.tiktok.com/@marina.b.style/video/7353009563479641387,marina.b.style,https://www.tiktok.com/@marina.b.style,86100,86.1K,602,602,,,,,"Getting my patio & pool Spring ready with my new @beatbotglobal  AquaSense helper at #home 💦 Thankful for this World's Best Intelligent Cordless Pool Cleaning Robot and all the smart features it has to offer! It's powered by a Quad-Core 1.8 GHz Processor for the intelligent cutting-edge path optimization and can clean the pools floor, walls and waterline. Loving The smart return and surface parking function! I'm definitely going to have more time for organizing, decorating and enjoying outdoor, while it's working and cleaning for me. Link in Bio to shop, happy Springs and cleaning! #Beatbot #AquaSense #BeatbotAquaSense #Beatbotpoolcleaner #Beatbotpoolcleaning #roboticpoolcleaner #cordlesscleaningrobot #poolcleaning #BeatTheDirt #EmbraceTheSpring #homedecor #howto #fyp #foryou  #beforeandafter ",home;beatbot;aquasense;beatbotaquasense;beatbotpoolcleaner;beatbotpoolcleaning;roboticpoolcleaner;cordlesscleaningrobot;poolcleaning;beatthedirt;embracethespring;homedecor;howto;fyp;foryou;beforeandafter,beatbotglobal,original sound,Marina B. Style,2024-04-01T21:12:40.000Z
7343703407816969518,https://www.tiktok.com/@eddie4356/video/7343703407816969518,eddie4356,https://www.tiktok.com/@eddie4356,4100000,4.1M,18100,18.1K,,,,,On Sale Now! Plus Free Shipping! Robot Pool Vacuum #robot #pool #vacuum #robotvacuum #ofuzzi #cyber1200pro #onsale #freeshipping ,robot;pool;vacuum;robotvacuum;ofuzzi;cyber1200pro;onsale;freeshipping,,tropical reggae BGM no melody,yo suzuki(akisai),2024-03-07T19:20:50.000Z
7370055936850922795,https://www.tiktok.com/@echusita_/video/7370055936850922795,echusita_,https://www.tiktok.com/@echusita_,69400,69.4K,803,803,,,,,El robot de mi piscina le doy 10/10 #fypシ゚viral #fypage #foryou #ttsacl #tiktokshop #tiktokmehizocomprarlo #shop #robot #shopping #robot #pool #clean #summer ,fypシ゚viral;fypage;foryou;ttsacl;tiktokshop;tiktokmehizocomprarlo;shop;robot;shopping;robot;pool;clean;summer,,sonido original,Echusita🎀,2024-05-17T19:41:20.000Z
7609403445589708063,https://www.tiktok.com/@ls3dp/video/7609403445589708063,ls3dp,https://www.tiktok.com/@ls3dp,2725,2.7K,9,9,,,,,@Fanttik #fanttikpool #poolrobot #poolcleaner #summervibes☀️ #cleaning ,fanttikpool;poolrobot;poolcleaner;summervibes☀️;cleaning,fanttik_official,original sound,TheLightSpeed!,2026-02-21T19:32:05.000Z
7599858490214993172,https://www.tiktok.com/@melbournefoodandtravele1/video/7599858490214993172,melbournefoodandtravele1,https://www.tiktok.com/@melbournefoodandtravele1,341,341,77,77,,,,,Pool cleaning with Robot #poolcleaning #poolcare #creatorsearchinsights ,poolcleaning;poolcare;creatorsearchinsights,,original sound,user08379672243,2026-01-27T02:12:35.000Z
7500683462907579691,https://www.tiktok.com/@be.lush/video/7500683462907579691,be.lush,https://www.tiktok.com/@be.lush,18100,18.1K,44,44,,,,,Wybot C1 pool robot #poolcleaning #wybot #pool ,poolcleaning;wybot;pool,,original sound,LUSH🪴,2025-05-04T20:03:14.000Z
